04:07:55 | ================================================================================
04:07:55 |  Time_MoE | XANG | H1 | walkforward | seed=777
04:07:55 | ================================================================================
04:07:55 | Data: 4513 rows | Features: 15
04:15:40 |  Iter-01 | MAE=0.214 | MAPE=0.27%
04:22:50 |  Iter-02 | MAE=0.214 | MAPE=0.27%
04:26:28 |  Iter-03 | MAE=0.379 | MAPE=0.48%
04:35:44 |  Iter-04 | MAE=2.503 | MAPE=3.33%
04:47:01 |  Iter-05 | MAE=0.384 | MAPE=0.51%
04:58:08 |  Iter-06 | MAE=0.599 | MAPE=0.81%
05:05:19 |  Iter-07 | MAE=1.167 | MAPE=1.59%
05:09:15 |  Iter-08 | MAE=0.444 | MAPE=0.60%
05:14:25 |  Iter-09 | MAE=1.029 | MAPE=1.39%
05:23:05 |  Iter-10 | MAE=0.924 | MAPE=1.25%
05:28:15 |  Iter-11 | MAE=0.222 | MAPE=0.30%
05:32:19 |  Iter-12 | MAE=0.571 | MAPE=0.78%
05:37:37 |  Iter-13 | MAE=1.138 | MAPE=1.57%
05:45:17 |  Iter-14 | MAE=0.268 | MAPE=0.37%
05:50:09 |  Iter-15 | MAE=0.385 | MAPE=0.53%
05:53:31 |  Iter-16 | MAE=0.374 | MAPE=0.51%
06:04:01 |  Iter-17 | MAE=0.568 | MAPE=0.78%
06:13:52 |  Iter-18 | MAE=1.406 | MAPE=1.99%
06:17:31 |  Iter-19 | MAE=0.143 | MAPE=0.20%
06:21:00 |  Iter-20 | MAE=1.536 | MAPE=2.19%
06:32:15 |  Iter-21 | MAE=1.222 | MAPE=1.73%
06:42:20 |  Iter-22 | MAE=0.372 | MAPE=0.51%
06:51:17 |  Iter-23 | MAE=1.325 | MAPE=1.83%
06:57:19 |  Iter-24 | MAE=0.149 | MAPE=0.20%
07:05:57 |  Iter-25 | MAE=1.585 | MAPE=2.19%
07:09:38 |  Iter-26 | MAE=1.579 | MAPE=2.19%
07:16:54 |  Iter-27 | MAE=0.730 | MAPE=1.03%
07:26:31 |  Iter-28 | MAE=0.137 | MAPE=0.19%
07:31:38 |  Iter-29 | MAE=0.901 | MAPE=1.26%
07:36:45 |  Iter-30 | MAE=0.405 | MAPE=0.56%
07:43:52 |  Iter-31 | MAE=0.771 | MAPE=1.06%
07:50:15 |  Iter-32 | MAE=0.682 | MAPE=0.94%
08:01:12 |  Iter-33 | MAE=0.928 | MAPE=1.27%
08:03:52 |  Iter-34 | MAE=1.324 | MAPE=1.86%
08:14:41 |  Iter-35 | MAE=0.623 | MAPE=0.85%
08:22:05 |  Iter-36 | MAE=0.401 | MAPE=0.54%
08:28:32 |  Iter-37 | MAE=0.924 | MAPE=1.24%
08:36:04 |  Iter-38 | MAE=3.263 | MAPE=4.55%
08:39:06 |  Iter-39 | MAE=2.255 | MAPE=3.13%
08:41:41 |  Iter-40 | MAE=1.376 | MAPE=1.86%
08:49:11 |  Iter-41 | MAE=0.503 | MAPE=0.68%
08:54:02 |  Iter-42 | MAE=0.474 | MAPE=0.64%
08:57:57 |  Iter-43 | MAE=0.855 | MAPE=1.13%
09:07:38 |  Iter-44 | MAE=0.913 | MAPE=1.18%
09:17:46 |  Iter-45 | MAE=0.334 | MAPE=0.44%
09:25:09 |  Iter-46 | MAE=1.017 | MAPE=1.34%
09:28:04 |  Iter-47 | MAE=2.199 | MAPE=3.02%
09:31:03 |  Iter-48 | MAE=0.270 | MAPE=0.37%
09:40:27 |  Iter-49 | MAE=0.390 | MAPE=0.54%
09:47:45 |  Iter-50 | MAE=0.403 | MAPE=0.55%
09:59:51 |  Iter-51 | MAE=2.691 | MAPE=3.49%
10:08:01 |  Iter-52 | MAE=0.977 | MAPE=1.24%
10:15:52 |  Iter-53 | MAE=0.351 | MAPE=0.45%
10:27:47 |  Iter-54 | MAE=1.648 | MAPE=2.06%
10:36:03 |  Iter-55 | MAE=1.366 | MAPE=1.70%
10:39:51 |  Iter-56 | MAE=1.043 | MAPE=1.30%
10:51:52 |  Iter-57 | MAE=0.171 | MAPE=0.21%
10:55:36 |  Iter-58 | MAE=10.965 | MAPE=11.98%
11:06:01 |  Iter-59 | MAE=7.454 | MAPE=7.67%
11:08:21 |  Iter-60 | MAE=2.230 | MAPE=2.18%
11:10:42 |  Iter-61 | MAE=15.532 | MAPE=14.30%
11:12:48 |  Iter-62 | MAE=5.154 | MAPE=4.34%
11:15:19 |  Iter-63 | MAE=20.134 | MAPE=14.03%
11:17:37 |  Iter-64 | MAE=19.897 | MAPE=16.15%
11:20:16 |  Iter-65 | MAE=4.093 | MAPE=3.22%
11:22:50 |  Iter-66 | MAE=11.257 | MAPE=8.27%
11:25:53 |  Iter-67 | MAE=6.860 | MAPE=4.81%
11:28:58 |  Iter-68 | MAE=3.371 | MAPE=2.31%
11:31:30 |  Iter-69 | MAE=0.426 | MAPE=0.29%
11:33:55 |  Iter-70 | MAE=0.762 | MAPE=0.52%
11:36:31 |  Iter-71 | MAE=4.795 | MAPE=3.05%
11:38:42 |  Iter-72 | MAE=0.722 | MAPE=0.47%
11:42:00 |  Iter-73 | MAE=4.221 | MAPE=2.58%
11:44:23 |  Iter-74 | MAE=11.378 | MAPE=7.85%
11:47:03 |  Iter-75 | MAE=16.926 | MAPE=12.71%
11:49:36 |  Iter-76 | MAE=7.382 | MAPE=5.69%
11:52:02 |  Iter-77 | MAE=0.634 | MAPE=0.47%
11:54:23 |  Iter-78 | MAE=9.244 | MAPE=6.43%
11:57:27 |  Iter-79 | MAE=0.761 | MAPE=0.55%
